0,1,2,3,4,5,6,7,8,9,10,11,12
7242.0,118.0,89.0,8050.857142857143,77.42857142857143,100.71428571428572,-571.0,-45.0,32.0,0.99,0.9085714285714284,0.02,65.74
2701.0,86.0,58.0,3581.428571428572,59.71428571428572,63.71428571428572,660.0,2.0,19.0,1.07,1.112857142857143,-0.02,78.7
6671.0,73.0,121.0,7603.285714285715,80.71428571428571,101.28571428571428,-1007.0,-29.0,-27.0,1.01,0.93,-0.01,65.74
317.0,86.0,89.0,381.57142857142856,86.0,73.85714285714286,-85.0,-50.0,-62.0,0.83,0.7428571428571428,0.0,78.7
884.0,93.0,507.0,1000.1428571428572,93.0,394.2857142857143,-39.0,82.0,215.0,0.75,0.7357142857142858,-0.04,78.7
10202.0,27.0,109.0,9002.857142857143,42.142857142857146,100.14285714285714,141.0,-1.0,-32.0,0.85,0.9128571428571428,-0.02,62.04
189.0,27.0,45.0,212.57142857142856,35.42857142857143,36.0,-64.0,-17.0,-30.0,1.0,0.8400000000000001,0.08,71.3
655.0,120.0,100.0,800.1428571428571,115.42857142857144,112.42857142857144,0.0,-54.0,-25.0,0.77,0.7414285714285713,-0.02,78.7
5260.0,97.0,49.0,5817.285714285715,94.0,72.0,338.0,-56.0,20.0,0.97,0.9414285714285714,-0.03,78.7
101.0,0.0,2.0,57.285714285714285,1.4285714285714286,1.2857142857142858,-30.0,0.0,-1.0,1.31,1.4114285714285717,-0.1,39.81
5407.0,74.0,72.0,5899.428571428572,76.14285714285714,86.0,227.0,15.0,20.0,0.99,0.9885714285714284,0.01,65.74
5822.0,13.0,50.0,4530.428571428572,16.0,46.85714285714285,149.0,0.0,16.0,1.12,1.1414285714285717,0.0099999999999997,62.04
779.0,2.0,10.0,574.0,1.2857142857142858,5.0,-125.0,0.0,-1.0,0.91,0.9557142857142856,0.0,39.81
8651.0,55.0,92.0,8714.285714285714,40.285714285714285,94.42857142857144,1551.0,-28.0,17.0,0.87,0.9385714285714286,-0.02,62.04
4321.0,60.0,92.0,3878.428571428572,60.285714285714285,66.71428571428571,-246.0,1.0,-20.0,0.99,0.9585714285714284,0.03,82.41
1019.0,134.0,447.0,1028.857142857143,116.71428571428572,474.7142857142857,64.0,32.0,178.0,0.69,0.7328571428571429,0.0,78.7
1026.0,148.0,502.0,1017.1428571428572,134.42857142857142,540.8571428571429,-122.0,16.0,-166.0,0.72,0.7257142857142858,0.03,78.7
6521.0,39.0,60.0,5302.857142857143,48.0,61.285714285714285,258.0,-14.0,-8.0,1.24,1.23,-0.04,56.48
510.0,3.0,7.0,510.0,3.857142857142857,11.714285714285714,-3.0,-1.0,2.0,1.29,1.1742857142857142,0.0899999999999998,50.93
278.0,4.0,43.0,156.0,3.0,17.0,12.0,15.0,66.0,0.96,1.2457142857142858,-0.0399999999999999,61.11
1844.0,4.0,20.0,1668.428571428571,3.571428571428572,18.0,373.0,-2.0,6.0,1.16,1.1714285714285713,-0.01,48.15
485.0,1.0,10.0,368.7142857142857,0.7142857142857143,5.714285714285714,-59.0,2.0,-5.0,1.0,1.157142857142857,-0.03,39.81
486.0,3.0,2.0,465.0,1.2857142857142858,4.857142857142857,91.0,-3.0,5.0,0.98,1.0071428571428571,-0.02,39.81
4674.0,17.0,42.0,3907.857142857143,57.285714285714285,64.14285714285714,-512.0,15.0,23.0,1.0,1.0485714285714285,-0.02,78.7
183.0,6.0,3.0,154.0,8.571428571428571,8.285714285714286,56.0,-4.0,1.0,1.14,0.8899999999999999,0.1200000000000001,62.96
8601.0,36.0,57.0,8551.42857142857,85.0,92.28571428571428,-1203.0,11.0,50.0,0.93,0.9357142857142858,-0.05,78.7
6822.0,16.0,59.0,7101.285714285715,22.428571428571427,71.14285714285714,-1502.0,-9.0,-3.0,1.04,0.9885714285714284,0.04,75.0
6091.0,54.0,87.0,5544.857142857143,67.28571428571429,84.85714285714286,-177.0,31.0,5.0,1.0,0.9957142857142858,-0.01,65.74
2810.0,27.0,45.0,3444.714285714286,59.285714285714285,63.42857142857143,-109.0,59.0,13.0,1.11,1.1071428571428572,-0.04,78.7
6675.0,20.0,68.0,7124.857142857143,23.142857142857142,90.57142857142856,10.0,11.0,10.0,1.06,1.0457142857142858,-0.03,75.0
5170.0,54.0,50.0,5302.428571428572,59.285714285714285,77.0,-1244.0,36.0,31.0,1.02,0.9785714285714284,0.03,56.48
6338.0,151.0,92.0,8023.142857142857,87.71428571428571,91.0,761.0,22.0,11.0,0.84,0.9114285714285714,0.01,78.7
6685.0,31.0,78.0,7288.285714285715,24.714285714285715,86.85714285714286,-1299.0,-5.0,-2.0,1.03,1.0385714285714287,0.0,75.0
245.0,18.0,22.0,293.7142857142857,54.85714285714285,44.57142857142857,-84.0,-2.0,14.0,0.78,0.812857142857143,-0.01,78.7
630.0,0.0,6.0,532.0,1.1428571428571428,5.0,149.0,2.0,4.0,0.94,0.9685714285714284,-0.0299999999999999,39.81
3967.0,21.0,30.0,3322.5714285714284,11.857142857142858,38.285714285714285,36.0,-16.0,-6.0,1.18,1.2457142857142858,-0.03,62.04
6396.0,22.0,58.0,5095.571428571428,34.714285714285715,74.0,-422.0,1.0,0.0,1.1,1.1014285714285714,-0.01,75.0
7415.0,44.0,90.0,9932.42857142857,74.71428571428571,84.28571428571429,87.0,126.0,22.0,0.9,0.9042857142857142,0.02,78.7
7827.0,21.0,66.0,7399.428571428572,23.142857142857142,71.42857142857143,-574.0,-5.0,25.0,0.96,0.9685714285714284,0.02,75.0
729.0,165.0,118.0,959.2857142857144,138.71428571428572,136.85714285714286,-21.0,-27.0,6.0,0.72,0.7414285714285714,0.02,78.7
1753.0,6.0,14.0,1366.0,2.4285714285714284,13.428571428571429,221.0,1.0,-2.0,1.17,1.2100000000000002,0.03,50.93
161.0,16.0,36.0,288.2857142857143,53.42857142857143,43.71428571428572,35.0,38.0,-1.0,0.77,0.8085714285714285,0.01,71.3
3561.0,83.0,67.0,4051.0,63.285714285714285,61.71428571428572,452.0,-22.0,-1.0,0.93,0.95,0.0099999999999998,82.41
5914.0,85.0,92.0,5436.714285714285,69.0,80.71428571428571,-501.0,-42.0,4.0,0.99,0.9928571428571428,-0.03,65.74
8898.0,12.0,47.0,7467.428571428572,20.285714285714285,72.28571428571429,-613.0,19.0,37.0,1.02,1.0342857142857145,-0.01,75.0
366.0,1.0,6.0,307.42857142857144,1.2857142857142858,5.0,6.0,-1.0,0.0,1.12,1.2214285714285713,-0.07,39.81
577.0,4.0,6.0,603.1428571428571,1.7142857142857142,6.285714285714286,59.0,-2.0,5.0,0.91,0.94,0.02,39.81
198.0,33.0,14.0,176.57142857142858,26.571428571428573,28.142857142857142,55.0,-6.0,-1.0,0.96,1.0,-0.0799999999999999,71.3
535.0,4.0,18.0,535.5714285714286,4.0,9.714285714285714,-27.0,1.0,-7.0,1.13,1.0385714285714287,0.01,50.93
335.0,69.0,44.0,389.4285714285714,83.0,77.0,-136.0,-43.0,-2.0,0.76,0.7171428571428571,0.04,78.7
73.0,0.0,3.0,79.14285714285714,2.142857142857143,3.142857142857143,3.0,2.0,0.0,0.94,0.9285714285714286,0.0,59.26
9627.0,85.0,87.0,7687.0,93.14285714285714,85.0,-1503.0,2.0,-3.0,0.89,0.8857142857142858,0.03,78.7
7791.0,29.0,74.0,6877.714285714285,23.0,69.28571428571429,193.0,-13.0,11.0,1.08,1.0957142857142856,0.0,62.04
601.0,0.0,5.0,548.5714285714286,2.4285714285714284,5.857142857142857,143.0,2.0,2.0,1.36,1.3828571428571428,-0.01,50.93
904.0,164.0,336.0,980.7142857142856,144.57142857142858,524.0,320.0,-49.0,-83.0,0.75,0.7242857142857142,0.02,78.7
637.0,30.0,202.0,381.7142857142857,17.714285714285715,100.0,-64.0,13.0,-50.0,0.79,0.8914285714285715,-0.04,61.11
4872.0,152.0,97.0,7010.142857142857,105.28571428571428,83.42857142857143,1214.0,-30.0,-28.0,0.92,0.9114285714285714,0.01,78.7
7743.0,113.0,103.0,9143.0,62.0,99.28571428571428,-110.0,-7.0,-3.0,0.89,0.86,0.04,62.04
573.0,43.0,152.0,438.4285714285714,22.714285714285715,118.0,-28.0,-9.0,90.0,0.75,0.85,-0.03,61.11
168.0,3.0,0.0,141.28571428571428,0.4285714285714285,0.7142857142857143,-5.0,-3.0,3.0,1.33,1.2757142857142856,0.0699999999999998,39.81
1379.0,2.0,24.0,1175.7142857142858,2.0,12.857142857142858,163.0,0.0,-9.0,1.15,1.237142857142857,0.0,50.93
7502.0,170.0,112.0,9602.714285714286,82.71428571428571,88.42857142857143,1896.0,-58.0,-17.0,0.92,0.9142857142857144,0.0299999999999999,78.7
86.0,10.0,9.0,137.85714285714286,15.142857142857142,8.857142857142858,123.0,3.0,3.0,0.96,0.6442857142857142,0.05,62.96
5598.0,41.0,69.0,5672.428571428572,92.14285714285714,70.71428571428571,-844.0,9.0,17.0,0.94,0.9414285714285714,-0.0399999999999999,78.7
501.0,4.0,2.0,505.0,3.4285714285714284,9.142857142857142,7.0,-4.0,1.0,1.44,1.252857142857143,-0.02,50.93
4193.0,65.0,69.0,3882.571428571429,59.71428571428572,62.42857142857143,128.0,-5.0,23.0,0.96,0.9557142857142856,0.03,82.41
127.0,-2.0,1.0,94.28571428571428,-0.1428571428571428,0.5714285714285714,17.0,2.0,2.0,1.29,1.227142857142857,0.0,39.81
655.0,66.0,75.0,741.4285714285714,113.0,107.42857142857144,-255.0,-23.0,-10.0,0.75,0.7457142857142857,-0.02,78.7
5774.0,89.0,85.0,5313.857142857143,80.42857142857143,76.71428571428571,-30.0,-4.0,-15.0,0.88,0.9142857142857144,0.02,78.7
2245.0,10.0,32.0,1923.142857142857,4.714285714285714,21.714285714285715,112.0,-5.0,0.0,1.16,1.1685714285714286,0.05,48.15
5469.0,18.0,48.0,5536.0,32.285714285714285,68.42857142857143,-567.0,14.0,10.0,1.07,1.0885714285714287,-0.01,75.0
7676.0,23.0,56.0,6731.857142857143,21.142857142857142,84.28571428571429,542.0,-6.0,35.0,1.03,1.0485714285714285,0.01,75.0
7628.0,31.0,66.0,7188.142857142857,22.285714285714285,73.14285714285714,-806.0,-15.0,-7.0,1.01,0.9785714285714284,0.03,75.0
115.0,4.0,-1.0,152.57142857142858,4.857142857142857,3.857142857142857,-8.0,-1.0,12.0,0.92,0.7885714285714285,0.0599999999999999,59.26
2357.0,5.0,32.0,2039.571428571429,5.142857142857143,24.142857142857142,187.0,11.0,-7.0,1.21,1.1771428571428568,0.06,48.15
5011.0,32.0,53.0,4471.0,49.85714285714285,61.57142857142857,102.0,33.0,0.0,1.01,1.002857142857143,0.03,78.7
9080.0,28.0,78.0,10468.57142857143,72.42857142857143,82.14285714285714,-1665.0,16.0,12.0,0.91,0.8957142857142857,-0.01,78.7
455.0,84.0,39.0,351.1428571428572,70.42857142857143,60.42857142857143,-136.0,-13.0,-4.0,0.82,0.7785714285714286,0.0,78.7
4045.0,62.0,59.0,4825.571428571428,57.57142857142857,66.85714285714286,876.0,4.0,0.0,1.21,1.2028571428571428,0.01,56.48
6346.0,23.0,140.0,6676.714285714285,19.142857142857142,83.14285714285714,1437.0,-4.0,-70.0,1.06,1.03,-0.03,75.0
8218.0,17.0,91.0,6931.285714285715,21.285714285714285,88.85714285714286,-1543.0,3.0,-23.0,1.04,1.0485714285714285,0.02,75.0
172.0,11.0,13.0,177.28571428571428,20.285714285714285,17.142857142857142,37.0,-3.0,-5.0,0.8,0.9442857142857144,-0.07,71.3
952.0,101.0,260.0,1007.5714285714286,143.28571428571428,449.2857142857143,-175.0,133.0,32.0,0.79,0.7314285714285714,0.02,78.7
777.0,234.0,292.0,997.8571428571428,151.71428571428572,387.8571428571428,192.0,-87.0,16.0,0.81,0.7457142857142857,-0.03,78.7
6146.0,71.0,71.0,6130.571428571428,48.142857142857146,63.0,382.0,-5.0,5.0,1.14,1.2042857142857142,0.0,56.48
6779.0,25.0,52.0,5473.428571428572,48.285714285714285,58.285714285714285,288.0,-8.0,21.0,1.2,1.2228571428571429,-0.04,56.48
239.0,2.0,4.0,161.71428571428572,8.142857142857142,7.714285714285714,-74.0,1.0,1.0,1.26,0.9871428571428572,0.04,62.96
4362.0,63.0,48.0,4400.571428571428,55.57142857142857,63.0,649.0,-31.0,5.0,0.99,1.0071428571428571,0.02,78.7
6965.0,15.0,68.0,6336.142857142857,29.428571428571427,64.71428571428571,-704.0,0.0,-7.0,1.04,1.0614285714285716,-0.03,75.0
4075.0,61.0,72.0,3864.428571428572,56.57142857142857,65.71428571428571,-141.0,-13.0,-14.0,1.02,0.9642857142857144,0.01,82.41
806.0,112.0,123.0,869.4285714285714,118.57142857142856,116.57142857142856,-151.0,8.0,-23.0,0.77,0.7385714285714285,0.0,78.7
8165.0,46.0,93.0,7930.714285714285,26.142857142857142,79.85714285714286,578.0,13.0,8.0,0.95,1.0385714285714287,-0.0199999999999999,62.04
426.0,3.0,5.0,394.2857142857143,0.8571428571428571,6.0,175.0,-3.0,-4.0,0.97,1.1185714285714283,-0.01,39.81
1887.0,2.0,33.0,1560.2857142857142,3.142857142857143,17.571428571428573,-43.0,2.0,-13.0,1.19,1.1828571428571428,-0.03,50.93
1300.0,2.0,8.0,1116.428571428571,1.8571428571428568,10.285714285714286,79.0,0.0,16.0,1.18,1.247142857142857,-0.03,50.93
9848.0,46.0,66.0,11033.142857142857,73.0,85.14285714285714,-768.0,-18.0,12.0,0.94,0.8885714285714286,-0.0299999999999999,78.7
372.0,0.0,6.0,331.2857142857143,1.1428571428571428,5.142857142857143,113.0,1.0,4.0,1.05,1.1914285714285715,-0.05,39.81
163.0,0.0,2.0,132.42857142857142,0.1428571428571428,1.4285714285714286,5.0,3.0,-2.0,1.28,1.2514285714285711,0.05,39.81
253.0,27.0,13.0,174.14285714285714,26.428571428571427,26.142857142857142,-65.0,-14.0,-4.0,0.88,1.0057142857142858,0.0,71.3
184.0,11.0,5.0,193.42857142857144,9.285714285714286,6.571428571428571,-20.0,-9.0,-2.0,0.96,1.1285714285714286,-0.1599999999999999,62.96
4173.0,87.0,79.0,4390.428571428572,64.14285714285714,72.0,-473.0,-48.0,-22.0,0.98,0.9357142857142858,-0.01,82.41
8798.0,29.0,66.0,7159.142857142857,27.714285714285715,70.0,-1368.0,-14.0,7.0,0.96,1.012857142857143,0.01,75.0
7287.0,32.0,74.0,6596.428571428572,20.714285714285715,65.85714285714286,504.0,-3.0,0.0,1.07,1.1014285714285714,0.01,62.04
110.0,3.0,4.0,85.0,3.142857142857143,4.0,-19.0,0.0,1.0,0.91,0.9585714285714289,0.02,59.26
3294.0,13.0,48.0,2892.5714285714284,15.714285714285714,37.0,-42.0,0.0,-1.0,1.24,1.2942857142857145,-0.02,62.04
4921.0,66.0,59.0,4827.285714285715,56.42857142857143,64.71428571428571,685.0,-5.0,14.0,1.22,1.22,0.01,56.48
9996.0,45.0,112.0,8637.57142857143,36.57142857142857,92.71428571428572,-1345.0,10.0,-20.0,0.89,0.9671428571428572,-0.02,62.04
